audio_id,driver_id,trip_id,timestamp,noise_level_db,is_horn,driving_state
AUD003240,DRV004,DRV004_T03,2024-02-06 13:29:00,54.95,0,idle
AUD003241,DRV004,DRV004_T03,2024-02-06 13:29:30,56.05,0,idle
AUD003242,DRV004,DRV004_T03,2024-02-06 13:30:00,60.02,0,idle
AUD003243,DRV004,DRV004_T03,2024-02-06 13:30:30,54.29,0,idle
AUD003244,DRV004,DRV004_T03,2024-02-06 13:31:00,75.75,0,bumpy
AUD003245,DRV004,DRV004_T03,2024-02-06 13:31:30,78.09,0,bumpy
AUD003246,DRV004,DRV004_T03,2024-02-06 13:32:00,72.95,0,cruising
AUD003247,DRV004,DRV004_T03,2024-02-06 13:32:30,64.08,0,cruising
AUD003248,DRV004,DRV004_T03,2024-02-06 13:33:00,65.28,0,sharp_turn
AUD003249,DRV004,DRV004_T03,2024-02-06 13:33:30,69.58,0,sharp_turn
AUD003250,DRV004,DRV004_T03,2024-02-06 13:34:00,66.98,0,sharp_turn
AUD003251,DRV004,DRV004_T03,2024-02-06 13:34:30,70.88,0,braking
AUD003252,DRV004,DRV004_T03,2024-02-06 13:35:00,72.9,0,braking
AUD003253,DRV004,DRV004_T03,2024-02-06 13:35:30,74.43,0,braking
AUD003254,DRV004,DRV004_T03,2024-02-06 13:36:00,63.68,0,cruising
AUD003255,DRV004,DRV004_T03,2024-02-06 13:36:30,67.08,0,cruising
AUD003256,DRV004,DRV004_T03,2024-02-06 13:37:00,69.01,0,cruising
AUD003257,DRV004,DRV004_T03,2024-02-06 13:37:30,79.57,0,accelerating
AUD003258,DRV004,DRV004_T03,2024-02-06 13:38:00,73.69,0,accelerating
AUD003259,DRV004,DRV004_T03,2024-02-06 13:38:30,75.33,0,accelerating
AUD003260,DRV004,DRV004_T03,2024-02-06 13:39:00,76.14,0,accelerating
AUD003261,DRV004,DRV004_T03,2024-02-06 13:39:30,71.1,0,cruising
AUD003262,DRV004,DRV004_T03,2024-02-06 13:40:00,69.74,0,cruising
AUD003263,DRV004,DRV004_T03,2024-02-06 13:40:30,69.69,0,cruising
AUD003264,DRV004,DRV004_T03,2024-02-06 13:41:00,63.41,0,cruising
AUD003265,DRV004,DRV004_T03,2024-02-06 13:41:30,68.65,0,cruising
AUD003266,DRV004,DRV004_T03,2024-02-06 13:42:00,66.21,0,cruising
AUD003267,DRV004,DRV004_T03,2024-02-06 13:42:30,68.6,0,cruising
AUD003268,DRV004,DRV004_T03,2024-02-06 13:43:00,66.99,0,cruising
AUD003269,DRV004,DRV004_T03,2024-02-06 13:43:30,70.65,0,cruising
AUD003270,DRV004,DRV004_T03,2024-02-06 13:44:00,68.4,0,cruising
AUD003271,DRV004,DRV004_T03,2024-02-06 13:44:30,67.92,0,cruising
AUD003272,DRV004,DRV004_T03,2024-02-06 13:45:00,72.68,0,cruising
AUD003273,DRV004,DRV004_T03,2024-02-06 13:45:30,72.41,0,cruising
AUD003274,DRV004,DRV004_T03,2024-02-06 13:46:00,68.01,0,cruising
AUD003275,DRV004,DRV004_T03,2024-02-06 13:46:30,75.53,0,bumpy
AUD003276,DRV004,DRV004_T03,2024-02-06 13:47:00,75.19,0,bumpy
AUD003277,DRV004,DRV004_T03,2024-02-06 13:47:30,71.12,0,bumpy
AUD003278,DRV004,DRV004_T03,2024-02-06 13:48:00,69.05,0,cruising
AUD003279,DRV004,DRV004_T03,2024-02-06 13:48:30,78.82,0,accelerating
AUD003280,DRV004,DRV004_T03,2024-02-06 13:49:00,79.81,0,accelerating
AUD003281,DRV004,DRV004_T03,2024-02-06 13:49:30,79.17,0,accelerating
AUD003282,DRV004,DRV004_T03,2024-02-06 13:50:00,74.57,0,accelerating
AUD003283,DRV004,DRV004_T03,2024-02-06 13:50:30,77.81,0,accelerating
AUD003284,DRV004,DRV004_T03,2024-02-06 13:51:00,75.76,0,accelerating
AUD003285,DRV004,DRV004_T03,2024-02-06 13:51:30,76.15,0,accelerating
AUD003286,DRV004,DRV004_T03,2024-02-06 13:52:00,70.7,0,braking
AUD003287,DRV004,DRV004_T03,2024-02-06 13:52:30,69.86,0,braking
AUD003288,DRV004,DRV004_T03,2024-02-06 13:53:00,74.4,0,braking
AUD003289,DRV004,DRV004_T03,2024-02-06 13:53:30,72.61,0,braking
AUD003290,DRV004,DRV004_T03,2024-02-06 13:54:00,69.38,0,cruising
AUD003291,DRV004,DRV004_T03,2024-02-06 13:54:30,71.35,0,cruising
AUD003292,DRV004,DRV004_T03,2024-02-06 13:55:00,71.45,0,cruising
AUD003293,DRV004,DRV004_T03,2024-02-06 13:55:30,78.11,0,accelerating
AUD003294,DRV004,DRV004_T03,2024-02-06 13:56:00,79.01,0,accelerating
AUD003295,DRV004,DRV004_T03,2024-02-06 13:56:30,71.83,0,braking
AUD003296,DRV004,DRV004_T03,2024-02-06 13:57:00,89.58,1,braking
AUD003297,DRV004,DRV004_T03,2024-02-06 13:57:30,56.42,0,idle
AUD003298,DRV004,DRV004_T03,2024-02-06 13:58:00,59.12,0,idle
AUD003299,DRV004,DRV004_T03,2024-02-06 13:58:30,79.58,0,accelerating
AUD003300,DRV004,DRV004_T03,2024-02-06 13:59:00,66.84,0,sharp_turn
AUD003301,DRV004,DRV004_T03,2024-02-06 13:59:30,77.5,0,bumpy
AUD003302,DRV004,DRV004_T03,2024-02-06 14:00:00,68.38,0,cruising
AUD003303,DRV004,DRV004_T03,2024-02-06 14:00:30,66.5,0,cruising
AUD003304,DRV004,DRV004_T03,2024-02-06 14:01:00,61.64,0,cruising
AUD003305,DRV004,DRV004_T03,2024-02-06 14:01:30,67.14,0,cruising
AUD003306,DRV004,DRV004_T03,2024-02-06 14:02:00,63.45,0,cruising
AUD003307,DRV004,DRV004_T03,2024-02-06 14:02:30,67.03,0,cruising
AUD003308,DRV004,DRV004_T03,2024-02-06 14:03:00,63.33,0,cruising
AUD003309,DRV004,DRV004_T03,2024-02-06 14:03:30,77.85,0,bumpy
AUD003310,DRV004,DRV004_T03,2024-02-06 14:04:00,95.31,1,cruising
AUD003311,DRV004,DRV004_T03,2024-02-06 14:04:30,70.08,0,cruising
AUD003312,DRV004,DRV004_T03,2024-02-06 14:05:00,67.3,0,cruising
AUD003313,DRV004,DRV004_T03,2024-02-06 14:05:30,66.03,0,cruising
AUD003314,DRV004,DRV004_T03,2024-02-06 14:06:00,58.08,0,idle
AUD003315,DRV004,DRV004_T03,2024-02-06 14:06:30,58.57,0,idle
AUD003316,DRV004,DRV004_T03,2024-02-06 14:07:00,62.34,0,idle
AUD003317,DRV004,DRV004_T04,2024-02-06 14:17:00,70.76,0,cruising
AUD003318,DRV004,DRV004_T04,2024-02-06 14:17:30,68.9,0,cruising
AUD003319,DRV004,DRV004_T04,2024-02-06 14:18:00,72.75,0,cruising
AUD003320,DRV004,DRV004_T04,2024-02-06 14:18:30,69.11,0,cruising
AUD003321,DRV004,DRV004_T04,2024-02-06 14:19:00,66.33,0,cruising
AUD003322,DRV004,DRV004_T04,2024-02-06 14:19:30,63.7,0,cruising
AUD003323,DRV004,DRV004_T04,2024-02-06 14:20:00,75.7,0,accelerating
AUD003324,DRV004,DRV004_T04,2024-02-06 14:20:30,78.97,0,accelerating
AUD003325,DRV004,DRV004_T04,2024-02-06 14:21:00,81.38,0,accelerating
AUD003326,DRV004,DRV004_T04,2024-02-06 14:21:30,77.85,0,bumpy
AUD003327,DRV004,DRV004_T04,2024-02-06 14:22:00,80.66,0,bumpy
AUD003328,DRV004,DRV004_T04,2024-02-06 14:22:30,77.75,0,bumpy
AUD003329,DRV004,DRV004_T04,2024-02-06 14:23:00,70.72,0,bumpy
AUD003330,DRV004,DRV004_T04,2024-02-06 14:23:30,76.3,0,bumpy
AUD003331,DRV004,DRV004_T04,2024-02-06 14:24:00,72.19,0,bumpy
AUD003332,DRV004,DRV004_T04,2024-02-06 14:24:30,69.76,0,cruising
AUD003333,DRV004,DRV004_T04,2024-02-06 14:25:00,67.39,0,cruising
AUD003334,DRV004,DRV004_T04,2024-02-06 14:25:30,71.23,0,cruising
AUD003335,DRV004,DRV004_T04,2024-02-06 14:26:00,69.3,0,cruising
AUD003336,DRV004,DRV004_T04,2024-02-06 14:26:30,64.96,0,cruising
AUD003337,DRV004,DRV004_T04,2024-02-06 14:27:00,68.99,0,cruising
AUD003338,DRV004,DRV004_T04,2024-02-06 14:27:30,66.24,0,cruising
AUD003339,DRV004,DRV004_T04,2024-02-06 14:28:00,75.04,0,accelerating
AUD003340,DRV004,DRV004_T04,2024-02-06 14:28:30,74.93,0,braking
AUD003341,DRV004,DRV004_T04,2024-02-06 14:29:00,76.27,0,braking
AUD003342,DRV004,DRV004_T04,2024-02-06 14:29:30,74.62,0,braking
AUD003343,DRV004,DRV004_T04,2024-02-06 14:30:00,99.05,1,braking
AUD003344,DRV004,DRV004_T04,2024-02-06 14:30:30,67.59,0,cruising
AUD003345,DRV004,DRV004_T04,2024-02-06 14:31:00,64.54,0,cruising
AUD003346,DRV004,DRV004_T04,2024-02-06 14:31:30,76.96,0,accelerating
AUD003347,DRV004,DRV004_T04,2024-02-06 14:32:00,78.29,0,accelerating
AUD003348,DRV004,DRV004_T04,2024-02-06 14:32:30,79.48,0,accelerating
AUD003349,DRV004,DRV004_T04,2024-02-06 14:33:00,79.93,0,accelerating
AUD003350,DRV004,DRV004_T04,2024-02-06 14:33:30,68.71,0,braking
AUD003351,DRV004,DRV004_T04,2024-02-06 14:34:00,75.35,0,braking
AUD003352,DRV004,DRV004_T04,2024-02-06 14:34:30,74.24,0,braking
AUD003353,DRV004,DRV004_T04,2024-02-06 14:35:00,67.07,0,cruising
AUD003354,DRV004,DRV004_T04,2024-02-06 14:35:30,67.05,0,cruising
AUD003355,DRV004,DRV004_T04,2024-02-06 14:36:00,67.6,0,cruising
AUD003356,DRV004,DRV004_T04,2024-02-06 14:36:30,69.82,0,cruising
AUD003357,DRV004,DRV004_T04,2024-02-06 14:37:00,76.99,0,accelerating
AUD003358,DRV004,DRV004_T04,2024-02-06 14:37:30,81.12,0,accelerating
AUD003359,DRV004,DRV004_T04,2024-02-06 14:38:00,77.69,0,accelerating
AUD003360,DRV004,DRV004_T04,2024-02-06 14:38:30,73.99,0,accelerating
AUD003361,DRV004,DRV004_T04,2024-02-06 14:39:00,65.3,0,cruising
AUD003362,DRV004,DRV004_T04,2024-02-06 14:39:30,72.09,0,cruising
AUD003363,DRV004,DRV004_T04,2024-02-06 14:40:00,69.08,0,cruising
AUD003364,DRV004,DRV004_T04,2024-02-06 14:40:30,62.47,0,cruising
AUD003365,DRV004,DRV004_T04,2024-02-06 14:41:00,68.99,0,cruising
AUD003366,DRV004,DRV004_T04,2024-02-06 14:41:30,65.88,0,cruising
AUD003367,DRV004,DRV004_T04,2024-02-06 14:42:00,64.67,0,cruising
AUD003368,DRV004,DRV004_T04,2024-02-06 14:42:30,71.37,0,cruising
AUD003369,DRV004,DRV004_T04,2024-02-06 14:43:00,67.88,0,cruising
AUD003370,DRV004,DRV004_T04,2024-02-06 14:43:30,70.77,0,cruising
AUD003371,DRV004,DRV004_T04,2024-02-06 14:44:00,66.73,0,cruising
AUD003372,DRV004,DRV004_T04,2024-02-06 14:44:30,65.96,0,cruising
AUD003373,DRV004,DRV004_T04,2024-02-06 14:45:00,70.9,0,cruising
AUD003374,DRV004,DRV004_T04,2024-02-06 14:45:30,96.07,1,cruising
AUD003375,DRV004,DRV004_T04,2024-02-06 14:46:00,54.07,0,idle
AUD003376,DRV004,DRV004_T04,2024-02-06 14:46:30,63.6,0,cruising
AUD003377,DRV004,DRV004_T04,2024-02-06 14:47:00,72.14,0,cruising
AUD003378,DRV004,DRV004_T05,2024-02-06 14:55:00,52.1,0,idle
AUD003379,DRV004,DRV004_T05,2024-02-06 14:55:30,68.05,0,braking
AUD003380,DRV004,DRV004_T05,2024-02-06 14:56:00,69.87,0,braking
AUD003381,DRV004,DRV004_T05,2024-02-06 14:56:30,69.7,0,braking
AUD003382,DRV004,DRV004_T05,2024-02-06 14:57:00,69.9,0,braking
AUD003383,DRV004,DRV004_T05,2024-02-06 14:57:30,70.71,0,braking
AUD003384,DRV004,DRV004_T05,2024-02-06 14:58:00,70.76,0,braking
AUD003385,DRV004,DRV004_T05,2024-02-06 14:58:30,73.64,0,braking
AUD003386,DRV004,DRV004_T05,2024-02-06 14:59:00,70.05,0,cruising
AUD003387,DRV004,DRV004_T05,2024-02-06 14:59:30,71.64,0,cruising
AUD003388,DRV004,DRV004_T05,2024-02-06 15:00:00,70.07,0,sharp_turn
AUD003389,DRV004,DRV004_T05,2024-02-06 15:00:30,68.51,0,sharp_turn
AUD003390,DRV004,DRV004_T05,2024-02-06 15:01:00,64.3,0,cruising
AUD003391,DRV004,DRV004_T05,2024-02-06 15:01:30,67.24,0,cruising
AUD003392,DRV004,DRV004_T05,2024-02-06 15:02:00,71.07,0,cruising
AUD003393,DRV004,DRV004_T05,2024-02-06 15:02:30,69.27,0,cruising
AUD003394,DRV004,DRV004_T05,2024-02-06 15:03:00,66.11,0,cruising
AUD003395,DRV004,DRV004_T05,2024-02-06 15:03:30,67.17,0,cruising
AUD003396,DRV004,DRV004_T05,2024-02-06 15:04:00,79.78,0,accelerating
AUD003397,DRV004,DRV004_T05,2024-02-06 15:04:30,66.52,0,cruising
AUD003398,DRV004,DRV004_T05,2024-02-06 15:05:00,68.57,0,cruising
AUD003399,DRV004,DRV004_T05,2024-02-06 15:05:30,63.6,0,cruising
AUD003400,DRV004,DRV004_T05,2024-02-06 15:06:00,62.94,0,cruising
AUD003401,DRV004,DRV004_T05,2024-02-06 15:06:30,63.28,0,cruising
AUD003402,DRV004,DRV004_T05,2024-02-06 15:07:00,68.84,0,cruising
AUD003403,DRV004,DRV004_T05,2024-02-06 15:07:30,62.5,0,cruising
AUD003404,DRV004,DRV004_T05,2024-02-06 15:08:00,76.02,0,braking
AUD003405,DRV004,DRV004_T05,2024-02-06 15:08:30,57.56,0,idle
AUD003406,DRV004,DRV004_T05,2024-02-06 15:09:00,61.64,0,idle
AUD003407,DRV004,DRV004_T05,2024-02-06 15:09:30,79.49,0,accelerating
AUD003408,DRV004,DRV004_T05,2024-02-06 15:10:00,80.8,0,accelerating
AUD003409,DRV004,DRV004_T05,2024-02-06 15:10:30,76.31,0,accelerating
AUD003410,DRV004,DRV004_T05,2024-02-06 15:11:00,77.09,0,accelerating
AUD003411,DRV004,DRV004_T05,2024-02-06 15:11:30,70.7,0,cruising
AUD003412,DRV004,DRV004_T05,2024-02-06 15:12:00,67.15,0,cruising
AUD003413,DRV004,DRV004_T05,2024-02-06 15:12:30,66.26,0,cruising
AUD003414,DRV004,DRV004_T05,2024-02-06 15:13:00,71.87,0,bumpy
AUD003415,DRV004,DRV004_T05,2024-02-06 15:13:30,76.48,0,bumpy
AUD003416,DRV004,DRV004_T05,2024-02-06 15:14:00,80.9,0,bumpy
AUD003417,DRV004,DRV004_T05,2024-02-06 15:14:30,79.29,0,bumpy
AUD003418,DRV004,DRV004_T05,2024-02-06 15:15:00,63.75,0,cruising
AUD003419,DRV004,DRV004_T05,2024-02-06 15:15:30,69.39,0,cruising
AUD003420,DRV004,DRV004_T05,2024-02-06 15:16:00,68.44,0,cruising
AUD003421,DRV004,DRV004_T05,2024-02-06 15:16:30,72.87,0,sharp_turn
AUD003422,DRV004,DRV004_T05,2024-02-06 15:17:00,69.16,0,sharp_turn
AUD003423,DRV004,DRV004_T05,2024-02-06 15:17:30,69.09,0,sharp_turn
AUD003424,DRV004,DRV004_T05,2024-02-06 15:18:00,73.59,0,sharp_turn
AUD003425,DRV004,DRV004_T05,2024-02-06 15:18:30,68.88,0,bumpy
AUD003426,DRV004,DRV004_T05,2024-02-06 15:19:00,73.09,0,bumpy
AUD003427,DRV004,DRV004_T05,2024-02-06 15:19:30,64.3,0,cruising
AUD003428,DRV004,DRV004_T05,2024-02-06 15:20:00,54.7,0,idle
AUD003429,DRV004,DRV004_T05,2024-02-06 15:20:30,56.94,0,idle
AUD003430,DRV004,DRV004_T05,2024-02-06 15:21:00,54.24,0,idle
AUD003431,DRV004,DRV004_T05,2024-02-06 15:21:30,59.46,0,idle
AUD003432,DRV004,DRV004_T05,2024-02-06 15:22:00,67.48,0,cruising
AUD003433,DRV004,DRV004_T06,2024-02-06 15:31:00,51.89,0,idle
AUD003434,DRV004,DRV004_T06,2024-02-06 15:31:30,56.15,0,idle
AUD003435,DRV004,DRV004_T06,2024-02-06 15:32:00,51.82,0,idle
AUD003436,DRV004,DRV004_T06,2024-02-06 15:32:30,68.44,0,cruising
AUD003437,DRV004,DRV004_T06,2024-02-06 15:33:00,54.57,0,idle
AUD003438,DRV004,DRV004_T06,2024-02-06 15:33:30,65.39,0,cruising
AUD003439,DRV004,DRV004_T06,2024-02-06 15:34:00,72.9,0,cruising
AUD003440,DRV004,DRV004_T06,2024-02-06 15:34:30,65.24,0,cruising
AUD003441,DRV004,DRV004_T06,2024-02-06 15:35:00,68.33,0,cruising
AUD003442,DRV004,DRV004_T06,2024-02-06 15:35:30,70.44,0,braking
AUD003443,DRV004,DRV004_T06,2024-02-06 15:36:00,71.5,0,braking
AUD003444,DRV004,DRV004_T06,2024-02-06 15:36:30,69.57,0,braking
AUD003445,DRV004,DRV004_T06,2024-02-06 15:37:00,71.81,0,cruising
AUD003446,DRV004,DRV004_T06,2024-02-06 15:37:30,64.47,0,cruising
AUD003447,DRV004,DRV004_T06,2024-02-06 15:38:00,71.77,0,cruising
AUD003448,DRV004,DRV004_T06,2024-02-06 15:38:30,66.44,0,cruising
AUD003449,DRV004,DRV004_T06,2024-02-06 15:39:00,66.6,0,cruising
AUD003450,DRV004,DRV004_T06,2024-02-06 15:39:30,66.88,0,cruising
AUD003451,DRV004,DRV004_T06,2024-02-06 15:40:00,72.77,0,braking
AUD003452,DRV004,DRV004_T06,2024-02-06 15:40:30,68.56,0,braking
AUD003453,DRV004,DRV004_T06,2024-02-06 15:41:00,72.13,0,braking
AUD003454,DRV004,DRV004_T06,2024-02-06 15:41:30,73.0,0,cruising
AUD003455,DRV004,DRV004_T06,2024-02-06 15:42:00,72.76,0,cruising
AUD003456,DRV004,DRV004_T06,2024-02-06 15:42:30,68.71,0,cruising
AUD003457,DRV004,DRV004_T06,2024-02-06 15:43:00,64.7,0,cruising
AUD003458,DRV004,DRV004_T06,2024-02-06 15:43:30,67.16,0,cruising
AUD003459,DRV004,DRV004_T06,2024-02-06 15:44:00,64.0,0,cruising
AUD003460,DRV004,DRV004_T06,2024-02-06 15:44:30,70.19,0,cruising
AUD003461,DRV004,DRV004_T06,2024-02-06 15:45:00,67.87,0,cruising
AUD003462,DRV004,DRV004_T06,2024-02-06 15:45:30,98.37,1,idle
AUD003463,DRV004,DRV004_T06,2024-02-06 15:46:00,62.31,0,idle
AUD003464,DRV004,DRV004_T06,2024-02-06 15:46:30,60.35,0,idle
AUD003465,DRV004,DRV004_T06,2024-02-06 15:47:00,67.48,0,cruising
AUD003466,DRV004,DRV004_T06,2024-02-06 15:47:30,64.93,0,cruising
AUD003467,DRV004,DRV004_T06,2024-02-06 15:48:00,70.75,0,cruising
AUD003468,DRV004,DRV004_T06,2024-02-06 15:48:30,65.8,0,cruising
AUD003469,DRV004,DRV004_T06,2024-02-06 15:49:00,66.71,0,cruising
AUD003470,DRV004,DRV004_T06,2024-02-06 15:49:30,68.82,0,cruising
AUD003471,DRV004,DRV004_T06,2024-02-06 15:50:00,65.62,0,cruising
AUD003472,DRV004,DRV004_T06,2024-02-06 15:50:30,68.56,0,cruising
AUD003473,DRV004,DRV004_T06,2024-02-06 15:51:00,64.54,0,cruising
AUD003474,DRV004,DRV004_T06,2024-02-06 15:51:30,69.57,0,sharp_turn
AUD003475,DRV004,DRV004_T06,2024-02-06 15:52:00,65.56,0,sharp_turn
AUD003476,DRV004,DRV004_T06,2024-02-06 15:52:30,69.49,0,sharp_turn
AUD003477,DRV004,DRV004_T06,2024-02-06 15:53:00,65.45,0,cruising
AUD003478,DRV004,DRV004_T06,2024-02-06 15:53:30,64.27,0,cruising
AUD003479,DRV004,DRV004_T06,2024-02-06 15:54:00,75.28,0,accelerating
AUD003480,DRV004,DRV004_T06,2024-02-06 15:54:30,79.63,0,accelerating
AUD003481,DRV004,DRV004_T06,2024-02-06 15:55:00,74.98,0,accelerating
AUD003482,DRV004,DRV004_T06,2024-02-06 15:55:30,79.26,0,accelerating
AUD003483,DRV004,DRV004_T06,2024-02-06 15:56:00,69.49,0,cruising
AUD003484,DRV004,DRV004_T06,2024-02-06 15:56:30,65.26,0,cruising
AUD003485,DRV004,DRV004_T06,2024-02-06 15:57:00,70.77,0,cruising
AUD003486,DRV004,DRV004_T06,2024-02-06 15:57:30,67.94,0,cruising
AUD003487,DRV004,DRV004_T06,2024-02-06 15:58:00,70.52,0,cruising
AUD003488,DRV004,DRV004_T06,2024-02-06 15:58:30,69.75,0,cruising
AUD003489,DRV004,DRV004_T06,2024-02-06 15:59:00,66.8,0,cruising
AUD003490,DRV004,DRV004_T06,2024-02-06 15:59:30,81.35,0,accelerating
AUD003491,DRV004,DRV004_T06,2024-02-06 16:00:00,65.74,0,cruising
AUD003492,DRV004,DRV004_T06,2024-02-06 16:00:30,63.88,0,cruising
AUD003493,DRV004,DRV004_T06,2024-02-06 16:01:00,79.8,0,accelerating
AUD003494,DRV004,DRV004_T06,2024-02-06 16:01:30,67.86,0,cruising
AUD003495,DRV004,DRV004_T06,2024-02-06 16:02:00,66.44,0,sharp_turn
AUD003496,DRV004,DRV004_T06,2024-02-06 16:02:30,78.27,0,accelerating
AUD003497,DRV004,DRV004_T06,2024-02-06 16:03:00,77.03,0,accelerating
AUD003498,DRV004,DRV004_T06,2024-02-06 16:03:30,75.98,0,bumpy
AUD003499,DRV004,DRV004_T06,2024-02-06 16:04:00,79.1,0,bumpy
AUD003500,DRV004,DRV004_T06,2024-02-06 16:04:30,63.28,0,cruising
AUD003501,DRV004,DRV004_T06,2024-02-06 16:05:00,70.36,0,cruising
AUD003502,DRV004,DRV004_T06,2024-02-06 16:05:30,68.15,0,cruising
AUD003503,DRV004,DRV004_T06,2024-02-06 16:06:00,64.34,0,cruising
AUD003504,DRV004,DRV004_T06,2024-02-06 16:06:30,71.05,0,cruising
AUD003505,DRV004,DRV004_T06,2024-02-06 16:07:00,70.2,0,cruising
AUD003506,DRV004,DRV004_T06,2024-02-06 16:07:30,65.28,0,cruising
AUD003507,DRV004,DRV004_T06,2024-02-06 16:08:00,66.35,0,cruising
AUD003508,DRV004,DRV004_T06,2024-02-06 16:08:30,62.12,0,cruising
AUD003509,DRV004,DRV004_T06,2024-02-06 16:09:00,68.2,0,cruising
AUD003510,DRV004,DRV004_T06,2024-02-06 16:09:30,93.32,1,idle
AUD003511,DRV004,DRV004_T06,2024-02-06 16:10:00,92.67,1,cruising
AUD003512,DRV004,DRV004_T06,2024-02-06 16:10:30,71.26,0,cruising
AUD003513,DRV004,DRV004_T06,2024-02-06 16:11:00,66.39,0,cruising
AUD003514,DRV004,DRV004_T07,2024-02-06 16:17:00,65.55,0,cruising
AUD003515,DRV004,DRV004_T07,2024-02-06 16:17:30,63.49,0,cruising
AUD003516,DRV004,DRV004_T07,2024-02-06 16:18:00,69.61,0,cruising
AUD003517,DRV004,DRV004_T07,2024-02-06 16:18:30,72.01,0,cruising
AUD003518,DRV004,DRV004_T07,2024-02-06 16:19:00,100.99,1,braking
AUD003519,DRV004,DRV004_T07,2024-02-06 16:19:30,71.53,0,braking
AUD003520,DRV004,DRV004_T07,2024-02-06 16:20:00,66.2,0,cruising
AUD003521,DRV004,DRV004_T07,2024-02-06 16:20:30,68.28,0,cruising
AUD003522,DRV004,DRV004_T07,2024-02-06 16:21:00,71.65,0,bumpy
AUD003523,DRV004,DRV004_T07,2024-02-06 16:21:30,78.38,0,bumpy
AUD003524,DRV004,DRV004_T07,2024-02-06 16:22:00,63.14,0,cruising
AUD003525,DRV004,DRV004_T07,2024-02-06 16:22:30,99.57,1,cruising
AUD003526,DRV004,DRV004_T07,2024-02-06 16:23:00,64.63,0,cruising
AUD003527,DRV004,DRV004_T07,2024-02-06 16:23:30,65.49,0,cruising
AUD003528,DRV004,DRV004_T07,2024-02-06 16:24:00,69.21,0,cruising
AUD003529,DRV004,DRV004_T07,2024-02-06 16:24:30,64.36,0,cruising
AUD003530,DRV004,DRV004_T07,2024-02-06 16:25:00,62.9,0,cruising
AUD003531,DRV004,DRV004_T07,2024-02-06 16:25:30,69.22,0,cruising
AUD003532,DRV004,DRV004_T07,2024-02-06 16:26:00,68.77,0,cruising
AUD003533,DRV004,DRV004_T07,2024-02-06 16:26:30,68.59,0,cruising
AUD003534,DRV004,DRV004_T07,2024-02-06 16:27:00,62.27,0,cruising
AUD003535,DRV004,DRV004_T07,2024-02-06 16:27:30,70.15,0,cruising
AUD003536,DRV004,DRV004_T07,2024-02-06 16:28:00,68.56,0,cruising
AUD003537,DRV004,DRV004_T07,2024-02-06 16:28:30,72.48,0,cruising
AUD003538,DRV004,DRV004_T07,2024-02-06 16:29:00,65.07,0,cruising
AUD003539,DRV004,DRV004_T07,2024-02-06 16:29:30,56.67,0,idle
AUD003540,DRV004,DRV004_T07,2024-02-06 16:30:00,79.07,0,accelerating
AUD003541,DRV004,DRV004_T07,2024-02-06 16:30:30,75.96,0,accelerating
AUD003542,DRV004,DRV004_T07,2024-02-06 16:31:00,80.81,0,accelerating
AUD003543,DRV004,DRV004_T07,2024-02-06 16:31:30,76.12,0,accelerating
AUD003544,DRV004,DRV004_T07,2024-02-06 16:32:00,78.83,0,accelerating
AUD003545,DRV004,DRV004_T07,2024-02-06 16:32:30,72.15,0,sharp_turn
AUD003546,DRV004,DRV004_T07,2024-02-06 16:33:00,67.63,0,sharp_turn
AUD003547,DRV004,DRV004_T07,2024-02-06 16:33:30,76.06,0,braking
AUD003548,DRV004,DRV004_T07,2024-02-06 16:34:00,65.12,0,cruising
AUD003549,DRV004,DRV004_T07,2024-02-06 16:34:30,63.44,0,cruising
AUD003550,DRV004,DRV004_T07,2024-02-06 16:35:00,68.6,0,braking
AUD003551,DRV004,DRV004_T07,2024-02-06 16:35:30,89.1,1,braking
AUD003552,DRV004,DRV004_T07,2024-02-06 16:36:00,68.6,0,braking
AUD003553,DRV004,DRV004_T07,2024-02-06 16:36:30,72.88,0,braking
AUD003554,DRV004,DRV004_T07,2024-02-06 16:37:00,68.05,0,braking
AUD003555,DRV004,DRV004_T07,2024-02-06 16:37:30,70.4,0,braking
AUD003556,DRV004,DRV004_T07,2024-02-06 16:38:00,80.99,0,accelerating
AUD003557,DRV004,DRV004_T07,2024-02-06 16:38:30,74.88,0,accelerating
AUD003558,DRV004,DRV004_T07,2024-02-06 16:39:00,72.59,0,bumpy
AUD003559,DRV004,DRV004_T07,2024-02-06 16:39:30,77.72,0,bumpy
AUD003560,DRV004,DRV004_T07,2024-02-06 16:40:00,77.65,0,bumpy
AUD003561,DRV004,DRV004_T07,2024-02-06 16:40:30,70.95,0,bumpy
AUD003562,DRV004,DRV004_T07,2024-02-06 16:41:00,71.74,0,sharp_turn
AUD003563,DRV004,DRV004_T07,2024-02-06 16:41:30,67.57,0,sharp_turn
AUD003564,DRV004,DRV004_T07,2024-02-06 16:42:00,64.45,0,cruising
AUD003565,DRV004,DRV004_T07,2024-02-06 16:42:30,64.48,0,cruising
AUD003566,DRV004,DRV004_T07,2024-02-06 16:43:00,68.11,0,cruising
AUD003567,DRV004,DRV004_T07,2024-02-06 16:43:30,68.17,0,cruising
AUD003568,DRV004,DRV004_T07,2024-02-06 16:44:00,65.79,0,sharp_turn
AUD003569,DRV004,DRV004_T07,2024-02-06 16:44:30,73.9,0,sharp_turn
