accel_id,driver_id,trip_id,timestamp,accel_x,accel_y,accel_z,driving_state
ACC007123,DRV004,DRV004_T07,2024-02-06 16:55:15,0.1806,2.7984,-0.0004,accelerating
ACC007124,DRV004,DRV004_T07,2024-02-06 16:55:30,0.1699,1.798,0.0359,accelerating
ACC007125,DRV004,DRV004_T07,2024-02-06 16:55:45,-0.2881,1.6006,-0.05,accelerating
ACC007126,DRV004,DRV004_T07,2024-02-06 16:56:00,-0.0937,2.0029,0.165,accelerating
ACC007127,DRV004,DRV004_T07,2024-02-06 16:56:15,-0.0777,0.3713,-0.124,cruising
ACC007128,DRV004,DRV004_T07,2024-02-06 16:56:30,-0.1945,-0.3958,-0.0676,cruising
ACC007129,DRV004,DRV004_T07,2024-02-06 16:56:45,-0.2985,-0.1864,0.0092,cruising
ACC007130,DRV004,DRV004_T07,2024-02-06 16:57:00,0.2286,-0.1952,-0.0049,cruising
ACC007131,DRV004,DRV004_T07,2024-02-06 16:57:15,-0.2394,-0.0024,-0.0121,cruising
ACC007132,DRV004,DRV004_T07,2024-02-06 16:57:30,0.0222,0.1349,-0.0744,cruising
ACC007133,DRV004,DRV004_T07,2024-02-06 16:57:45,-0.0152,0.3805,-0.0079,cruising
ACC007134,DRV004,DRV004_T07,2024-02-06 16:58:00,-0.1768,-0.1087,0.0012,cruising
ACC007135,DRV004,DRV004_T07,2024-02-06 16:58:15,0.201,0.1239,0.0873,cruising
ACC007136,DRV004,DRV004_T07,2024-02-06 16:58:30,-0.0227,0.0381,-0.0188,cruising
ACC007137,DRV004,DRV004_T07,2024-02-06 16:58:45,0.0077,0.2724,0.113,cruising
ACC007138,DRV004,DRV004_T07,2024-02-06 16:59:00,0.0672,-0.3736,0.0768,cruising
ACC007139,DRV004,DRV004_T07,2024-02-06 16:59:15,-0.3109,-0.3593,-1.3062,bumpy
ACC007140,DRV004,DRV004_T07,2024-02-06 16:59:30,0.1279,0.0877,2.6386,bumpy
ACC007141,DRV004,DRV004_T07,2024-02-06 16:59:45,-0.0806,-0.2572,-2.9182,bumpy
ACC007142,DRV004,DRV004_T07,2024-02-06 17:00:00,-0.3391,-0.3913,0.5847,bumpy
ACC007143,DRV004,DRV004_T07,2024-02-06 17:00:15,-0.2366,0.3508,1.3939,bumpy
ACC007144,DRV004,DRV004_T07,2024-02-06 17:00:30,0.1273,-0.3424,2.2154,bumpy
ACC007145,DRV004,DRV004_T07,2024-02-06 17:00:45,-0.0752,0.2978,2.2821,bumpy
ACC007146,DRV004,DRV004_T07,2024-02-06 17:01:00,0.0463,-0.0465,0.035,idle
ACC007147,DRV004,DRV004_T07,2024-02-06 17:01:15,0.0362,-0.0498,0.0395,idle
ACC007148,DRV004,DRV004_T07,2024-02-06 17:01:30,-0.0032,-0.0112,-0.076,idle
ACC007149,DRV004,DRV004_T07,2024-02-06 17:01:45,-0.1645,-0.3465,-0.1496,cruising
ACC007150,DRV004,DRV004_T07,2024-02-06 17:02:00,0.2983,-0.1592,0.008,cruising
ACC007151,DRV004,DRV004_T08,2024-02-06 17:11:00,0.0795,-0.2937,-0.0634,cruising
ACC007152,DRV004,DRV004_T08,2024-02-06 17:11:15,0.0856,-0.1663,0.0222,cruising
ACC007153,DRV004,DRV004_T08,2024-02-06 17:11:30,0.1934,-0.2334,-0.0987,cruising
ACC007154,DRV004,DRV004_T08,2024-02-06 17:11:45,0.0672,0.099,-0.1417,cruising
ACC007155,DRV004,DRV004_T08,2024-02-06 17:12:00,0.0929,-0.2815,-0.0441,cruising
ACC007156,DRV004,DRV004_T08,2024-02-06 17:12:15,-0.1256,-2.1258,-0.2952,braking
ACC007157,DRV004,DRV004_T08,2024-02-06 17:12:30,0.0498,-2.2653,0.1227,braking
ACC007158,DRV004,DRV004_T08,2024-02-06 17:12:45,-0.1189,-2.9597,-0.2113,braking
ACC007159,DRV004,DRV004_T08,2024-02-06 17:13:00,0.3929,-3.0776,-0.1092,braking
ACC007160,DRV004,DRV004_T08,2024-02-06 17:13:15,0.0527,-3.9365,-0.2833,braking
ACC007161,DRV004,DRV004_T08,2024-02-06 17:13:30,0.1613,-2.2093,0.2977,braking
ACC007162,DRV004,DRV004_T08,2024-02-06 17:13:45,-0.3946,-1.8751,-0.002,braking
ACC007163,DRV004,DRV004_T08,2024-02-06 17:14:00,0.2962,-2.2032,0.2605,braking
ACC007164,DRV004,DRV004_T08,2024-02-06 17:14:15,0.1803,0.1956,0.132,cruising
ACC007165,DRV004,DRV004_T08,2024-02-06 17:14:30,-0.1115,0.0665,-0.0843,cruising
ACC007166,DRV004,DRV004_T08,2024-02-06 17:14:45,0.2945,0.2468,-0.1183,cruising
ACC007167,DRV004,DRV004_T08,2024-02-06 17:15:00,0.2987,-0.2727,-0.1011,cruising
ACC007168,DRV004,DRV004_T08,2024-02-06 17:15:15,-0.2574,0.2912,0.009,cruising
ACC007169,DRV004,DRV004_T08,2024-02-06 17:15:30,0.1157,0.2419,-0.1153,cruising
ACC007170,DRV004,DRV004_T08,2024-02-06 17:15:45,0.04,0.2806,-0.1083,cruising
ACC007171,DRV004,DRV004_T08,2024-02-06 17:16:00,0.0887,2.5718,-0.1983,accelerating
ACC007172,DRV004,DRV004_T08,2024-02-06 17:16:15,-0.0616,2.7808,0.1244,accelerating
ACC007173,DRV004,DRV004_T08,2024-02-06 17:16:30,-0.2686,2.7265,-0.192,accelerating
ACC007174,DRV004,DRV004_T08,2024-02-06 17:16:45,0.2529,-0.0089,-0.0296,cruising
ACC007175,DRV004,DRV004_T08,2024-02-06 17:17:00,0.0933,0.0053,-0.1408,cruising
ACC007176,DRV004,DRV004_T08,2024-02-06 17:17:15,0.0674,0.2593,0.1482,cruising
ACC007177,DRV004,DRV004_T08,2024-02-06 17:17:30,0.0107,0.0348,0.0969,cruising
ACC007178,DRV004,DRV004_T08,2024-02-06 17:17:45,-0.0822,0.3195,0.0293,cruising
ACC007179,DRV004,DRV004_T08,2024-02-06 17:18:00,0.1762,0.2099,-0.0434,cruising
ACC007180,DRV004,DRV004_T08,2024-02-06 17:18:15,-0.1895,0.0084,-0.1293,cruising
ACC007181,DRV004,DRV004_T08,2024-02-06 17:18:30,-0.0457,0.1735,0.1485,cruising
ACC007182,DRV004,DRV004_T08,2024-02-06 17:18:45,-0.1763,-0.0317,-0.1077,cruising
ACC007183,DRV004,DRV004_T08,2024-02-06 17:19:00,-0.2799,0.2358,0.0914,cruising
ACC007184,DRV004,DRV004_T08,2024-02-06 17:19:15,0.2933,0.0768,-0.0304,cruising
ACC007185,DRV004,DRV004_T08,2024-02-06 17:19:30,-0.3039,-0.2574,3.1416,bumpy
ACC007186,DRV004,DRV004_T08,2024-02-06 17:19:45,-0.3473,-0.1032,-0.7157,bumpy
ACC007187,DRV004,DRV004_T08,2024-02-06 17:20:00,-0.0468,0.2427,0.0556,bumpy
ACC007188,DRV004,DRV004_T08,2024-02-06 17:20:15,0.2423,-0.2188,0.0887,bumpy
ACC007189,DRV004,DRV004_T08,2024-02-06 17:20:30,-0.3691,0.2611,-1.1169,bumpy
ACC007190,DRV004,DRV004_T08,2024-02-06 17:20:45,0.3839,0.2184,3.1996,bumpy
ACC007191,DRV004,DRV004_T08,2024-02-06 17:21:00,-0.1519,0.3568,0.724,bumpy
ACC007192,DRV004,DRV004_T08,2024-02-06 17:21:15,-0.123,-0.1642,2.7501,bumpy
ACC007193,DRV004,DRV004_T08,2024-02-06 17:21:30,-0.29,-0.0014,1.5986,bumpy
ACC007194,DRV004,DRV004_T08,2024-02-06 17:21:45,0.1536,0.0585,-1.7115,bumpy
ACC007195,DRV004,DRV004_T08,2024-02-06 17:22:00,-0.2185,-3.6258,-0.1726,braking
ACC007196,DRV004,DRV004_T08,2024-02-06 17:22:15,-0.2535,-1.9657,-0.1588,braking
ACC007197,DRV004,DRV004_T08,2024-02-06 17:22:30,0.1706,-3.001,-0.2312,braking
ACC007198,DRV004,DRV004_T08,2024-02-06 17:22:45,-0.2952,-2.7764,0.1716,braking
ACC007199,DRV004,DRV004_T08,2024-02-06 17:23:00,-0.1725,-2.1661,0.1757,braking
ACC007200,DRV004,DRV004_T08,2024-02-06 17:23:15,0.0531,-3.8572,0.0496,braking
ACC007201,DRV004,DRV004_T08,2024-02-06 17:23:30,0.2818,-3.999,0.1293,braking
ACC007202,DRV004,DRV004_T08,2024-02-06 17:23:45,0.3028,-3.7013,-0.0437,braking
ACC007203,DRV004,DRV004_T08,2024-02-06 17:24:00,0.0958,0.3384,-0.0408,cruising
ACC007204,DRV004,DRV004_T08,2024-02-06 17:24:15,0.2877,-0.1926,-0.0766,cruising
ACC007205,DRV004,DRV004_T08,2024-02-06 17:24:30,-0.0782,0.1446,-0.0943,cruising
ACC007206,DRV004,DRV004_T08,2024-02-06 17:24:45,0.0597,0.2114,-0.0913,cruising
ACC007207,DRV004,DRV004_T08,2024-02-06 17:25:00,0.1955,-0.3786,-0.0027,cruising
ACC007208,DRV004,DRV004_T08,2024-02-06 17:25:15,0.1957,-0.0431,0.0415,cruising
ACC007209,DRV004,DRV004_T08,2024-02-06 17:25:30,0.179,0.3937,-0.0508,cruising
ACC007210,DRV004,DRV004_T08,2024-02-06 17:25:45,0.2755,0.374,0.0421,cruising
ACC007211,DRV004,DRV004_T08,2024-02-06 17:26:00,0.1037,0.3029,-0.1479,cruising
ACC007212,DRV004,DRV004_T08,2024-02-06 17:26:15,0.1913,0.3598,0.1346,cruising
ACC007213,DRV004,DRV004_T08,2024-02-06 17:26:30,0.0972,0.0473,-0.1029,cruising
ACC007214,DRV004,DRV004_T08,2024-02-06 17:26:45,0.1639,-0.3159,0.0856,cruising
ACC007215,DRV004,DRV004_T08,2024-02-06 17:27:00,0.0868,-0.3307,-0.1152,cruising
ACC007216,DRV004,DRV004_T08,2024-02-06 17:27:15,-0.0655,-0.0808,0.0822,cruising
ACC007217,DRV004,DRV004_T08,2024-02-06 17:27:30,0.1641,0.143,0.1381,cruising
ACC007218,DRV004,DRV004_T08,2024-02-06 17:27:45,0.119,-0.1446,0.0341,cruising
ACC007219,DRV004,DRV004_T08,2024-02-06 17:28:00,0.0618,0.2557,-0.0817,cruising
ACC007220,DRV004,DRV004_T08,2024-02-06 17:28:15,-0.0701,0.1954,-0.0068,cruising
ACC007221,DRV004,DRV004_T08,2024-02-06 17:28:30,-0.0546,-0.1951,0.0979,cruising
ACC007222,DRV004,DRV004_T08,2024-02-06 17:28:45,0.2441,0.3974,-0.1075,cruising
ACC007223,DRV004,DRV004_T08,2024-02-06 17:29:00,0.1375,0.2977,-0.0424,cruising
ACC007224,DRV004,DRV004_T08,2024-02-06 17:29:15,0.1141,0.2397,-0.0248,cruising
ACC007225,DRV004,DRV004_T08,2024-02-06 17:29:30,0.0361,-0.3191,-0.1362,cruising
ACC007226,DRV004,DRV004_T08,2024-02-06 17:29:45,-0.0199,-0.0935,0.0021,cruising
ACC007227,DRV004,DRV004_T08,2024-02-06 17:30:00,0.0867,0.0368,0.109,cruising
ACC007228,DRV004,DRV004_T08,2024-02-06 17:30:15,-0.2797,-0.1319,-0.1081,cruising
ACC007229,DRV004,DRV004_T08,2024-02-06 17:30:30,-0.1502,0.256,0.0615,cruising
ACC007230,DRV004,DRV004_T08,2024-02-06 17:30:45,-0.0052,-0.3464,0.0459,cruising
ACC007231,DRV004,DRV004_T08,2024-02-06 17:31:00,0.2889,-0.2231,0.1045,cruising
ACC007232,DRV004,DRV004_T08,2024-02-06 17:31:15,-0.0809,0.3785,-0.0226,cruising
ACC007233,DRV004,DRV004_T08,2024-02-06 17:31:30,0.1944,-0.1359,0.0402,cruising
ACC007234,DRV004,DRV004_T08,2024-02-06 17:31:45,-0.1437,-0.2286,0.0306,cruising
ACC007235,DRV004,DRV004_T08,2024-02-06 17:32:00,-0.0573,0.0879,-0.0588,cruising
ACC007236,DRV004,DRV004_T08,2024-02-06 17:32:15,-0.2592,0.2213,0.1419,cruising
ACC007237,DRV004,DRV004_T08,2024-02-06 17:32:30,-0.1293,-3.0407,-0.0468,braking
ACC007238,DRV004,DRV004_T08,2024-02-06 17:32:45,0.1535,-2.3023,-0.0156,braking
ACC007239,DRV004,DRV004_T08,2024-02-06 17:33:00,-0.0917,-3.2177,0.249,braking
ACC007240,DRV004,DRV004_T08,2024-02-06 17:33:15,0.1153,-0.2082,-0.0231,cruising
ACC007241,DRV004,DRV004_T08,2024-02-06 17:33:30,0.1275,0.3357,-0.0332,cruising
ACC007242,DRV004,DRV004_T08,2024-02-06 17:33:45,0.0465,-3.0973,0.0244,braking
ACC007243,DRV004,DRV004_T08,2024-02-06 17:34:00,0.3903,-3.2921,-0.0705,braking
ACC007244,DRV004,DRV004_T08,2024-02-06 17:34:15,0.0767,-3.2383,-0.0748,braking
ACC007245,DRV004,DRV004_T08,2024-02-06 17:34:30,-0.3305,-3.2734,-0.1688,braking
ACC007246,DRV004,DRV004_T08,2024-02-06 17:34:45,-0.2258,0.3875,0.0706,cruising
ACC007247,DRV004,DRV004_T08,2024-02-06 17:35:00,-0.228,-0.2944,0.0582,cruising
ACC007248,DRV004,DRV004_T08,2024-02-06 17:35:15,-0.1416,0.1757,0.048,cruising
ACC007249,DRV004,DRV004_T08,2024-02-06 17:35:30,0.1588,-0.3827,0.1465,cruising
ACC007250,DRV004,DRV004_T08,2024-02-06 17:35:45,0.032,0.147,-0.1412,cruising
ACC007251,DRV004,DRV004_T08,2024-02-06 17:36:00,0.2058,-0.3829,-0.0996,cruising
ACC007252,DRV004,DRV004_T08,2024-02-06 17:36:15,0.1255,0.3983,-0.0299,cruising
ACC007253,DRV004,DRV004_T08,2024-02-06 17:36:30,-0.2657,0.2623,-0.1145,cruising
ACC007254,DRV004,DRV004_T08,2024-02-06 17:36:45,0.095,1.7997,0.1937,accelerating
ACC007255,DRV004,DRV004_T08,2024-02-06 17:37:00,-0.047,3.4487,-0.1282,accelerating
ACC007256,DRV004,DRV004_T08,2024-02-06 17:37:15,0.1994,2.4806,0.0835,accelerating
ACC007257,DRV004,DRV004_T08,2024-02-06 17:37:30,-0.2993,1.9928,-0.0518,accelerating
ACC007258,DRV004,DRV004_T08,2024-02-06 17:37:45,0.2472,2.2291,-0.0461,accelerating
ACC007259,DRV004,DRV004_T08,2024-02-06 17:38:00,-0.1214,1.7226,0.1393,accelerating
ACC007260,DRV004,DRV004_T08,2024-02-06 17:38:15,-0.2387,2.5212,-0.1611,accelerating
ACC007261,DRV004,DRV004_T08,2024-02-06 17:38:30,0.073,2.6906,0.1967,accelerating
ACC007262,DRV004,DRV004_T08,2024-02-06 17:38:45,-0.1399,1.9431,0.0284,accelerating
ACC007263,DRV004,DRV004_T08,2024-02-06 17:39:00,-0.1992,2.569,-0.0499,accelerating
ACC007264,DRV004,DRV004_T08,2024-02-06 17:39:15,0.2235,3.0195,0.102,accelerating
ACC007265,DRV004,DRV004_T08,2024-02-06 17:39:30,0.1826,1.7716,0.0342,accelerating
ACC007266,DRV004,DRV004_T08,2024-02-06 17:39:45,-0.0017,-0.0391,0.0592,idle
ACC007267,DRV004,DRV004_T08,2024-02-06 17:40:00,-0.0061,0.004,-0.0404,idle
ACC007268,DRV004,DRV004_T09,2024-02-06 17:43:00,0.0236,-0.0332,-0.0758,idle
ACC007269,DRV004,DRV004_T09,2024-02-06 17:43:15,-0.0216,-0.0404,0.078,idle
ACC007270,DRV004,DRV004_T09,2024-02-06 17:43:30,-0.0162,-0.0012,0.0034,idle
ACC007271,DRV004,DRV004_T09,2024-02-06 17:43:45,0.0263,0.0456,-0.0696,idle
ACC007272,DRV004,DRV004_T09,2024-02-06 17:44:00,-0.0175,0.018,-0.0125,idle
ACC007273,DRV004,DRV004_T09,2024-02-06 17:44:15,-0.0472,-0.0483,-0.0681,idle
ACC007274,DRV004,DRV004_T09,2024-02-06 17:44:30,0.0265,-0.0005,0.0102,idle
ACC007275,DRV004,DRV004_T09,2024-02-06 17:44:45,0.0148,0.0438,-0.0683,idle
ACC007276,DRV004,DRV004_T09,2024-02-06 17:45:00,0.244,-1.8326,0.1161,braking
ACC007277,DRV004,DRV004_T09,2024-02-06 17:45:15,-0.2382,-2.7755,-0.0274,braking
ACC007278,DRV004,DRV004_T09,2024-02-06 17:45:30,0.0513,-2.1063,-0.2422,braking
ACC007279,DRV004,DRV004_T09,2024-02-06 17:45:45,-0.202,-0.3939,-0.0545,cruising
ACC007280,DRV004,DRV004_T09,2024-02-06 17:46:00,-0.0208,-0.3881,0.0152,cruising
ACC007281,DRV004,DRV004_T09,2024-02-06 17:46:15,2.4508,-0.3729,-0.0412,sharp_turn
ACC007282,DRV004,DRV004_T09,2024-02-06 17:46:30,2.1685,-0.2406,0.0658,sharp_turn
ACC007283,DRV004,DRV004_T09,2024-02-06 17:46:45,-2.6963,0.0817,-0.1429,sharp_turn
ACC007284,DRV004,DRV004_T09,2024-02-06 17:47:00,0.1356,0.3065,0.0239,cruising
ACC007285,DRV004,DRV004_T09,2024-02-06 17:47:15,0.2893,-0.0519,0.0693,cruising
ACC007286,DRV004,DRV004_T09,2024-02-06 17:47:30,0.0945,0.2016,0.0097,cruising
ACC007287,DRV004,DRV004_T09,2024-02-06 17:47:45,-0.2718,-0.0505,-0.0771,cruising
ACC007288,DRV004,DRV004_T09,2024-02-06 17:48:00,-0.0781,0.3383,0.1089,cruising
ACC007289,DRV004,DRV004_T09,2024-02-06 17:48:15,0.2099,-0.1192,0.074,cruising
ACC007290,DRV004,DRV004_T09,2024-02-06 17:48:30,1.661,-0.1894,-0.1096,sharp_turn
ACC007291,DRV004,DRV004_T09,2024-02-06 17:48:45,2.6346,0.4739,-0.0488,sharp_turn
ACC007292,DRV004,DRV004_T09,2024-02-06 17:49:00,-1.9572,-0.0753,-0.0188,sharp_turn
ACC007293,DRV004,DRV004_T09,2024-02-06 17:49:15,2.4514,0.1855,0.167,sharp_turn
ACC007294,DRV004,DRV004_T09,2024-02-06 17:49:30,2.0043,0.2994,0.0585,sharp_turn
ACC007295,DRV004,DRV004_T09,2024-02-06 17:49:45,-1.9066,0.4603,0.0171,sharp_turn
ACC007296,DRV004,DRV004_T09,2024-02-06 17:50:00,-0.1595,-2.4245,-0.0351,braking
ACC007297,DRV004,DRV004_T09,2024-02-06 17:50:15,0.0474,-3.2313,0.0662,braking
ACC007298,DRV004,DRV004_T09,2024-02-06 17:50:30,-0.1928,-2.8892,-0.0725,braking
ACC007299,DRV004,DRV004_T09,2024-02-06 17:50:45,0.0939,-3.2517,-0.2995,braking
ACC007300,DRV004,DRV004_T09,2024-02-06 17:51:00,0.0162,-3.5916,0.0637,braking
ACC007301,DRV004,DRV004_T09,2024-02-06 17:51:15,-0.1636,-3.64,-0.0414,braking
ACC007302,DRV004,DRV004_T09,2024-02-06 17:51:30,-1.5455,-0.4428,0.0457,sharp_turn
ACC007303,DRV004,DRV004_T09,2024-02-06 17:51:45,2.7393,0.2549,0.1999,sharp_turn
ACC007304,DRV004,DRV004_T09,2024-02-06 17:52:00,-1.6731,0.1145,0.0123,sharp_turn
ACC007305,DRV004,DRV004_T09,2024-02-06 17:52:15,-2.7171,0.41,0.0601,sharp_turn
ACC007306,DRV004,DRV004_T09,2024-02-06 17:52:30,-2.8725,0.0171,-0.0233,sharp_turn
ACC007307,DRV004,DRV004_T09,2024-02-06 17:52:45,1.7733,-0.1813,-0.0342,sharp_turn
ACC007308,DRV004,DRV004_T09,2024-02-06 17:53:00,-0.2008,-0.1953,0.0347,cruising
ACC007309,DRV004,DRV004_T09,2024-02-06 17:53:15,0.1339,0.2227,0.0099,cruising
ACC007310,DRV004,DRV004_T09,2024-02-06 17:53:30,0.2151,0.094,-0.1259,cruising
ACC007311,DRV004,DRV004_T09,2024-02-06 17:53:45,-0.2791,-0.2754,-0.0909,cruising
ACC007312,DRV004,DRV004_T09,2024-02-06 17:54:00,-0.0005,0.1331,-0.0488,cruising
ACC007313,DRV004,DRV004_T09,2024-02-06 17:54:15,-0.2388,-0.1363,-0.0719,cruising
ACC007314,DRV004,DRV004_T09,2024-02-06 17:54:30,-0.255,0.0669,-0.0155,cruising
ACC007315,DRV004,DRV004_T09,2024-02-06 17:54:45,-0.2376,-0.2195,-0.0143,cruising
ACC007316,DRV004,DRV004_T09,2024-02-06 17:55:00,0.0313,0.1273,0.0604,cruising
ACC007317,DRV004,DRV004_T09,2024-02-06 17:55:15,0.1062,0.1223,0.0158,cruising
ACC007318,DRV004,DRV004_T09,2024-02-06 17:55:30,0.2161,0.0278,0.1323,cruising
ACC007319,DRV004,DRV004_T09,2024-02-06 17:55:45,-0.0941,-0.3877,0.0484,cruising
ACC007320,DRV004,DRV004_T09,2024-02-06 17:56:00,-0.0793,0.2337,0.0939,cruising
ACC007321,DRV004,DRV004_T09,2024-02-06 17:56:15,0.0738,-0.0516,-0.0498,cruising
ACC007322,DRV004,DRV004_T09,2024-02-06 17:56:30,0.275,0.0034,-0.1387,cruising
ACC007323,DRV004,DRV004_T09,2024-02-06 17:56:45,0.0897,-0.2299,0.1371,cruising
ACC007324,DRV004,DRV004_T09,2024-02-06 17:57:00,0.0926,-0.334,0.0307,cruising
ACC007325,DRV004,DRV004_T09,2024-02-06 17:57:15,0.189,-0.3445,0.1423,cruising
ACC007326,DRV004,DRV004_T09,2024-02-06 17:57:30,-0.1135,0.2407,0.1234,cruising
ACC007327,DRV004,DRV004_T09,2024-02-06 17:57:45,-0.2954,0.1209,-0.0427,cruising
ACC007328,DRV004,DRV004_T09,2024-02-06 17:58:00,-0.0817,-0.0166,0.1242,cruising
ACC007329,DRV004,DRV004_T09,2024-02-06 17:58:15,-0.0039,-0.3557,-0.0746,cruising
ACC007330,DRV004,DRV004_T09,2024-02-06 17:58:30,0.1458,-0.3125,0.0578,cruising
ACC007331,DRV004,DRV004_T09,2024-02-06 17:58:45,0.0222,-0.1998,0.0607,cruising
ACC007332,DRV004,DRV004_T09,2024-02-06 17:59:00,0.1635,-0.2202,0.1467,cruising
ACC007333,DRV004,DRV004_T09,2024-02-06 17:59:15,0.169,-0.3672,0.0232,cruising
ACC007334,DRV004,DRV004_T09,2024-02-06 17:59:30,0.1523,-3.9591,-0.0237,braking
ACC007335,DRV004,DRV004_T09,2024-02-06 17:59:45,0.3502,-3.2805,-0.2973,braking
ACC007336,DRV004,DRV004_T09,2024-02-06 18:00:00,0.0401,-2.9212,0.2307,braking
ACC007337,DRV004,DRV004_T09,2024-02-06 18:00:15,-0.042,-1.8641,0.1862,braking
ACC007338,DRV004,DRV004_T09,2024-02-06 18:00:30,0.0185,-2.1426,0.0368,braking
ACC007339,DRV004,DRV004_T09,2024-02-06 18:00:45,-0.339,-3.6062,0.2083,braking
ACC007340,DRV004,DRV004_T09,2024-02-06 18:01:00,-0.2324,-2.9086,0.1945,braking
ACC007341,DRV004,DRV004_T09,2024-02-06 18:01:15,-0.1094,-0.3918,0.0038,cruising
ACC007342,DRV004,DRV004_T09,2024-02-06 18:01:30,-0.0053,0.1466,-0.0405,cruising
ACC007343,DRV004,DRV004_T09,2024-02-06 18:01:45,0.1914,-0.0203,0.1314,cruising
ACC007344,DRV004,DRV004_T09,2024-02-06 18:02:00,0.1649,0.3326,-0.0453,cruising
ACC007345,DRV004,DRV004_T09,2024-02-06 18:02:15,-0.212,-0.3559,0.114,cruising
ACC007346,DRV004,DRV004_T09,2024-02-06 18:02:30,0.1051,0.0247,0.0139,cruising
ACC007347,DRV004,DRV004_T09,2024-02-06 18:02:45,0.0969,0.1772,-0.1499,cruising
ACC007348,DRV004,DRV004_T09,2024-02-06 18:03:00,0.1834,-0.3273,0.1034,cruising
ACC007349,DRV004,DRV004_T09,2024-02-06 18:03:15,0.0955,0.0992,0.1189,cruising
ACC007350,DRV004,DRV004_T09,2024-02-06 18:03:30,-0.159,0.0428,0.071,cruising
ACC007351,DRV004,DRV004_T09,2024-02-06 18:03:45,-0.0655,-0.1088,-0.0648,cruising
ACC007352,DRV004,DRV004_T09,2024-02-06 18:04:00,-0.2625,-0.2825,0.0249,cruising
ACC007353,DRV004,DRV004_T09,2024-02-06 18:04:15,0.1086,-0.2009,0.1147,cruising
ACC007354,DRV004,DRV004_T09,2024-02-06 18:04:30,-0.0379,-0.009,0.0598,cruising
ACC007355,DRV004,DRV004_T09,2024-02-06 18:04:45,-0.0574,-0.1146,0.1484,cruising
ACC007356,DRV004,DRV004_T09,2024-02-06 18:05:00,-2.4351,-0.4261,-0.1311,sharp_turn
ACC007357,DRV004,DRV004_T09,2024-02-06 18:05:15,-2.9943,-0.0542,-0.0876,sharp_turn
ACC007358,DRV004,DRV004_T09,2024-02-06 18:05:30,0.2556,2.7629,-0.0317,accelerating
ACC007359,DRV004,DRV004_T09,2024-02-06 18:05:45,-0.0503,2.2762,0.1056,accelerating
ACC007360,DRV004,DRV004_T09,2024-02-06 18:06:00,0.0517,1.6508,0.1271,accelerating
ACC007361,DRV004,DRV004_T09,2024-02-06 18:06:15,-0.0548,2.511,0.1776,accelerating
ACC007362,DRV004,DRV004_T09,2024-02-06 18:06:30,-0.2921,2.9762,0.0273,accelerating
ACC007363,DRV004,DRV004_T09,2024-02-06 18:06:45,0.1148,2.4208,0.0847,accelerating
ACC007364,DRV004,DRV004_T09,2024-02-06 18:07:00,0.0266,1.6379,0.1,accelerating
ACC007365,DRV004,DRV004_T09,2024-02-06 18:07:15,0.1664,1.9465,0.0364,accelerating
ACC007366,DRV004,DRV004_T09,2024-02-06 18:07:30,0.1172,2.9753,-0.1503,accelerating
ACC007367,DRV004,DRV004_T09,2024-02-06 18:07:45,0.2486,3.1338,0.0266,accelerating
ACC007368,DRV004,DRV004_T09,2024-02-06 18:08:00,0.2023,3.3532,-0.0955,accelerating
ACC007369,DRV004,DRV004_T09,2024-02-06 18:08:15,-0.1151,3.1865,-0.1937,accelerating
ACC007370,DRV004,DRV004_T09,2024-02-06 18:08:30,-0.231,3.1597,-0.0597,accelerating
ACC007371,DRV004,DRV004_T09,2024-02-06 18:08:45,-0.1422,2.5349,0.0715,accelerating
ACC007372,DRV004,DRV004_T09,2024-02-06 18:09:00,0.2453,1.7701,-0.0017,accelerating
ACC007373,DRV004,DRV004_T09,2024-02-06 18:09:15,-0.2612,-3.3286,-0.1232,braking
ACC007374,DRV004,DRV004_T09,2024-02-06 18:09:30,-0.3761,-2.3615,0.2095,braking
ACC007375,DRV004,DRV004_T09,2024-02-06 18:09:45,0.1111,0.3185,-0.0765,cruising
ACC007376,DRV004,DRV004_T09,2024-02-06 18:10:00,0.026,-0.0499,0.0171,cruising
ACC007377,DRV004,DRV004_T09,2024-02-06 18:10:15,0.1688,-0.3009,0.0724,cruising
ACC007378,DRV004,DRV004_T09,2024-02-06 18:10:30,0.1724,-0.1858,0.0971,cruising
ACC007379,DRV004,DRV004_T09,2024-02-06 18:10:45,0.1171,0.3304,-0.1424,cruising
ACC007380,DRV004,DRV004_T09,2024-02-06 18:11:00,-0.2923,0.0968,-0.0739,cruising
ACC007381,DRV004,DRV004_T09,2024-02-06 18:11:15,-0.2088,-0.1358,-0.0053,cruising
ACC007382,DRV004,DRV004_T09,2024-02-06 18:11:30,0.0391,-0.0132,-0.06,idle
ACC007383,DRV004,DRV004_T09,2024-02-06 18:11:45,0.0176,0.0431,0.0471,idle
ACC007384,DRV004,DRV004_T09,2024-02-06 18:12:00,-0.0436,-0.0477,-0.0033,idle
ACC007385,DRV004,DRV004_T10,2024-02-06 18:19:00,-0.0234,0.0172,0.0243,idle
ACC007386,DRV004,DRV004_T10,2024-02-06 18:19:15,-0.0096,-0.0464,-0.0697,idle
ACC007387,DRV004,DRV004_T10,2024-02-06 18:19:30,-0.023,0.016,-0.0748,idle
ACC007388,DRV004,DRV004_T10,2024-02-06 18:19:45,-0.1486,-0.3447,-0.0825,cruising
